StartDate,TimeSign,CurrencyCode,CurrencyCodeL,Units,Amount
05.06.2021,0000,203,CZK,1,1.3071
05.06.2021,0000,752,SEK,1,3.2891
05.06.2021,0000,756,CHF,1,30.3323
05.06.2021,0000,156,CNY,1,4.2753
05.06.2021,0000,944,AZN,1,16.1649
05.06.2021,0000,012,DZD,10,2.0596
05.06.2021,0000,764,THB,10,8.8025
05.06.2021,0000,986,BRL,1,5.2528
05.06.2021,0000,051,AMD,100,5.276
05.06.2021,0000,784,AED,1,7.4782
05.06.2021,0000,704,VND,1000,1.1917
05.06.2021,0000,368,IQD,100,1.8813
05.06.2021,0000,364,IRR,10000,6.5399
05.06.2021,0000,981,GEL,1,8.4326
05.06.2021,0000,422,LBP,100,1.822
05.06.2021,0000,434,LYD,1,6.1684
05.06.2021,0000,458,MYR,1,6.6597
05.06.2021,0000,504,MAD,1,3.1071
05.06.2021,0000,586,PKR,10,1.782
05.06.2021,0000,941,RSD,10,2.8493
05.06.2021,0000,417,KGS,10,3.2849
05.06.2021,0000,972,TJS,1,2.4264
05.06.2021,0000,050,BDT,10,3.2391
05.06.2021,0000,788,TND,1,10.0492
05.06.2021,0000,934,TMT,1,7.8478
05.06.2021,0000,860,UZS,1000,2.5991
05.06.2021,0000,959,XAU,1,51663.3
05.06.2021,0000,961,XAG,1,756.09
05.06.2021,0000,962,XPT,1,32164.96
05.06.2021,0000,964,XPD,1,76926.56
06.06.2021,0000,036,AUD,1,21.0627
06.06.2021,0000,933,BYN,1,10.7833
06.06.2021,0000,975,BGN,1,17.0099
06.06.2021,0000,410,KRW,100,2.4551
06.06.2021,0000,344,HKD,1,3.5239
06.06.2021,0000,208,DKK,1,4.4721
06.06.2021,0000,840,USD,1,27.34
06.06.2021,0000,978,EUR,1,33.2577
06.06.2021,0000,818,EGP,1,1.7423
06.06.2021,0000,392,JPY,10,2.4869
06.06.2021,0000,985,PLN,1,7.4706
06.06.2021,0000,356,INR,10,3.751
06.06.2021,0000,124,CAD,1,22.6278
06.06.2021,0000,191,HRK,1,4.4319
06.06.2021,0000,484,MXN,1,1.3674
06.06.2021,0000,498,MDL,1,1.5513
06.06.2021,0000,376,ILS,1,8.4087
06.06.2021,0000,554,NZD,1,19.6561
06.06.2021,0000,578,NOK,1,3.2717
06.06.2021,0000,710,ZAR,1,2.0133
06.06.2021,0000,643,RUB,10,3.7317
06.06.2021,0000,946,RON,1,6.7565
06.06.2021,0000,360,IDR,1000,1.9136
06.06.2021,0000,682,SAR,1,7.2901
06.06.2021,0000,702,SGD,1,20.6246
06.06.2021,0000,960,XDR,1,39.4238
06.06.2021,0000,398,KZT,100,6.3911
06.06.2021,0000,949,TRY,1,3.1478
06.06.2021,0000,348,HUF,100,9.6169
06.06.2021,0000,826,GBP,1,38.7148
06.06.2021,0000,203,CZK,1,1.3071
06.06.2021,0000,752,SEK,1,3.2891
06.06.2021,0000,756,CHF,1,30.3323
06.06.2021,0000,156,CNY,1,4.2753
06.06.2021,0000,944,AZN,1,16.1649
06.06.2021,0000,012,DZD,10,2.0596
06.06.2021,0000,764,THB,10,8.8025
06.06.2021,0000,986,BRL,1,5.2528
06.06.2021,0000,051,AMD,100,5.276
06.06.2021,0000,784,AED,1,7.4782
06.06.2021,0000,704,VND,1000,1.1917
06.06.2021,0000,368,IQD,100,1.8813
06.06.2021,0000,364,IRR,10000,6.5399
06.06.2021,0000,981,GEL,1,8.4326
06.06.2021,0000,422,LBP,100,1.822
06.06.2021,0000,434,LYD,1,6.1684
06.06.2021,0000,458,MYR,1,6.6597
06.06.2021,0000,504,MAD,1,3.1071
06.06.2021,0000,586,PKR,10,1.782
06.06.2021,0000,941,RSD,10,2.8493
06.06.2021,0000,417,KGS,10,3.2849
06.06.2021,0000,972,TJS,1,2.4264
06.06.2021,0000,050,BDT,10,3.2391
06.06.2021,0000,788,TND,1,10.0492
06.06.2021,0000,934,TMT,1,7.8478
06.06.2021,0000,860,UZS,1000,2.5991
06.06.2021,0000,959,XAU,1,51663.3
06.06.2021,0000,961,XAG,1,756.09
06.06.2021,0000,962,XPT,1,32164.96
06.06.2021,0000,964,XPD,1,76926.56
07.06.2021,0000,036,AUD,1,20.9175
07.06.2021,0000,933,BYN,1,10.7531
07.06.2021,0000,975,BGN,1,16.9029
07.06.2021,0000,410,KRW,100,2.4444
07.06.2021,0000,344,HKD,1,3.5178
07.06.2021,0000,208,DKK,1,4.4462
07.06.2021,0000,840,USD,1,27.2914
07.06.2021,0000,978,EUR,1,33.0635
07.06.2021,0000,818,EGP,1,1.7393
07.06.2021,0000,392,JPY,10,2.4789
07.06.2021,0000,985,PLN,1,7.4013
07.06.2021,0000,356,INR,10,3.7382
07.06.2021,0000,124,CAD,1,22.5047
07.06.2021,0000,191,HRK,1,4.406
07.06.2021,0000,484,MXN,1,1.3523
07.06.2021,0000,498,MDL,1,1.5473
07.06.2021,0000,376,ILS,1,8.3736
07.06.2021,0000,554,NZD,1,19.5106
07.06.2021,0000,578,NOK,1,3.2542
07.06.2021,0000,710,ZAR,1,1.996
07.06.2021,0000,643,RUB,10,3.7305
07.06.2021,0000,946,RON,1,6.7161
07.06.2021,0000,360,IDR,1000,1.9088
07.06.2021,0000,682,SAR,1,7.2771
07.06.2021,0000,702,SGD,1,20.5415
07.06.2021,0000,960,XDR,1,39.2815
07.06.2021,0000,398,KZT,100,6.385
07.06.2021,0000,949,TRY,1,3.144
07.06.2021,0000,348,HUF,100,9.5431
07.06.2021,0000,826,GBP,1,38.5819
07.06.2021,0000,203,CZK,1,1.2997
07.06.2021,0000,752,SEK,1,3.27
07.06.2021,0000,756,CHF,1,30.2013
07.06.2021,0000,156,CNY,1,4.2578
07.06.2021,0000,944,AZN,1,16.1649
07.06.2021,0000,012,DZD,10,2.0596
07.06.2021,0000,764,THB,10,8.8025
07.06.2021,0000,986,BRL,1,5.2528
07.06.2021,0000,051,AMD,100,5.276
07.06.2021,0000,784,AED,1,7.4782
07.06.2021,0000,704,VND,1000,1.1917
07.06.2021,0000,368,IQD,100,1.8813
07.06.2021,0000,364,IRR,10000,6.5399
07.06.2021,0000,981,GEL,1,8.4326
07.06.2021,0000,422,LBP,100,1.822
07.06.2021,0000,434,LYD,1,6.1684
07.06.2021,0000,458,MYR,1,6.6597
07.06.2021,0000,504,MAD,1,3.1071
07.06.2021,0000,586,PKR,10,1.782
07.06.2021,0000,941,RSD,10,2.8493
07.06.2021,0000,417,KGS,10,3.2849
07.06.2021,0000,972,TJS,1,2.4264
07.06.2021,0000,050,BDT,10,3.2391
07.06.2021,0000,788,TND,1,10.0492
07.06.2021,0000,934,TMT,1,7.8478
07.06.2021,0000,860,UZS,1000,2.5991
07.06.2021,0000,959,XAU,1,51076.95
07.06.2021,0000,961,XAG,1,745.24
07.06.2021,0000,962,XPT,1,31287.95
07.06.2021,0000,964,XPD,1,77121.68
08.06.2021,0000,036,AUD,1,21.1012
08.06.2021,0000,933,BYN,1,10.7586
08.06.2021,0000,975,BGN,1,16.9096
08.06.2021,0000,410,KRW,100,2.4434
08.06.2021,0000,344,HKD,1,3.505
08.06.2021,0000,208,DKK,1,4.448
08.06.2021,0000,840,USD,1,27.1923
08.06.2021,0000,978,EUR,1,33.0781
08.06.2021,0000,818,EGP,1,1.7333
08.06.2021,0000,392,JPY,10,2.488
08.06.2021,0000,985,PLN,1,7.4065
08.06.2021,0000,356,INR,10,3.735
08.06.2021,0000,124,CAD,1,22.5093
08.06.2021,0000,191,HRK,1,4.41
08.06.2021,0000,484,MXN,1,1.3752
08.06.2021,0000,498,MDL,1,1.5398
08.06.2021,0000,376,ILS,1,8.3684
08.06.2021,0000,554,NZD,1,19.6573
08.06.2021,0000,578,NOK,1,3.291
08.06.2021,0000,710,ZAR,1,2.0174
08.06.2021,0000,643,RUB,10,3.732
08.06.2021,0000,946,RON,1,6.7186
08.06.2021,0000,360,IDR,1000,1.9062
08.06.2021,0000,682,SAR,1,7.2505
08.06.2021,0000,702,SGD,1,20.552
08.06.2021,0000,960,XDR,1,39.2297
08.06.2021,0000,398,KZT,100,6.3648
08.06.2021,0000,949,TRY,1,3.1505
08.06.2021,0000,348,HUF,100,9.562
08.06.2021,0000,826,GBP,1,38.5396
08.06.2021,0000,203,CZK,1,1.3026
08.06.2021,0000,752,SEK,1,3.2896
08.06.2021,0000,756,CHF,1,30.249
08.06.2021,0000,156,CNY,1,4.2511
08.06.2021,0000,944,AZN,1,16.1649
08.06.2021,0000,012,DZD,10,2.0596
08.06.2021,0000,764,THB,10,8.8025
08.06.2021,0000,986,BRL,1,5.2528
08.06.2021,0000,051,AMD,100,5.276
08.06.2021,0000,784,AED,1,7.4782
08.06.2021,0000,704,VND,1000,1.1917
08.06.2021,0000,368,IQD,100,1.8813
08.06.2021,0000,364,IRR,10000,6.5399
08.06.2021,0000,981,GEL,1,8.4326
08.06.2021,0000,422,LBP,100,1.822
08.06.2021,0000,434,LYD,1,6.1684
08.06.2021,0000,458,MYR,1,6.6597
08.06.2021,0000,504,MAD,1,3.1071
08.06.2021,0000,586,PKR,10,1.782
08.06.2021,0000,941,RSD,10,2.8493
08.06.2021,0000,417,KGS,10,3.2849
08.06.2021,0000,972,TJS,1,2.4264
08.06.2021,0000,050,BDT,10,3.2391
08.06.2021,0000,788,TND,1,10.0492
08.06.2021,0000,934,TMT,1,7.8478
08.06.2021,0000,860,UZS,1000,2.5991
08.06.2021,0000,959,XAU,1,51277.88
08.06.2021,0000,961,XAG,1,750.85
08.06.2021,0000,962,XPT,1,31890.04
08.06.2021,0000,964,XPD,1,77187.25
09.06.2021,0000,036,AUD,1,21.0685
09.06.2021,0000,933,BYN,1,10.8031
09.06.2021,0000,975,BGN,1,16.9228
09.06.2021,0000,410,KRW,100,2.4389
09.06.2021,0000,344,HKD,1,3.5023
09.06.2021,0000,208,DKK,1,4.4524
09.06.2021,0000,840,USD,1,27.1764
09.06.2021,0000,978,EUR,1,33.1104
09.06.2021,0000,818,EGP,1,1.7322
09.06.2021,0000,392,JPY,10,2.4856
09.06.2021,0000,985,PLN,1,7.4141
09.06.2021,0000,356,INR,10,3.7286
09.06.2021,0000,124,CAD,1,22.5035
09.06.2021,0000,191,HRK,1,4.4155
09.06.2021,0000,484,MXN,1,1.3757
09.06.2021,0000,498,MDL,1,1.5383
09.06.2021,0000,376,ILS,1,8.3782
09.06.2021,0000,554,NZD,1,19.6186
09.06.2021,0000,578,NOK,1,3.2957
09.06.2021,0000,710,ZAR,1,2.013
09.06.2021,0000,643,RUB,10,3.7537
09.06.2021,0000,946,RON,1,6.7242
09.06.2021,0000,360,IDR,1000,1.9067
09.06.2021,0000,682,SAR,1,7.2461
09.06.2021,0000,702,SGD,1,20.5415
09.06.2021,0000,960,XDR,1,39.2197
09.06.2021,0000,398,KZT,100,6.3565
09.06.2021,0000,949,TRY,1,3.1633
09.06.2021,0000,348,HUF,100,9.5195
09.06.2021,0000,826,GBP,1,38.456
09.06.2021,0000,203,CZK,1,1.3047
09.06.2021,0000,752,SEK,1,3.2881
09.06.2021,0000,756,CHF,1,30.3393
09.06.2021,0000,156,CNY,1,4.2479
09.06.2021,0000,944,AZN,1,16.1649
09.06.2021,0000,012,DZD,10,2.0596
09.06.2021,0000,764,THB,10,8.8025
09.06.2021,0000,986,BRL,1,5.2528
09.06.2021,0000,051,AMD,100,5.276
09.06.2021,0000,784,AED,1,7.4782
09.06.2021,0000,704,VND,1000,1.1917
09.06.2021,0000,368,IQD,100,1.8813
09.06.2021,0000,364,IRR,10000,6.5399
09.06.2021,0000,981,GEL,1,8.4326
09.06.2021,0000,422,LBP,100,1.822
09.06.2021,0000,434,LYD,1,6.1684
09.06.2021,0000,458,MYR,1,6.6597
09.06.2021,0000,504,MAD,1,3.1071
09.06.2021,0000,586,PKR,10,1.782
09.06.2021,0000,941,RSD,10,2.8493
09.06.2021,0000,417,KGS,10,3.2849
09.06.2021,0000,972,TJS,1,2.4264
09.06.2021,0000,050,BDT,10,3.2391
09.06.2021,0000,788,TND,1,10.0492
09.06.2021,0000,934,TMT,1,7.8478
09.06.2021,0000,860,UZS,1000,2.5991
09.06.2021,0000,959,XAU,1,51627.28
09.06.2021,0000,961,XAG,1,755.82
09.06.2021,0000,962,XPT,1,31671.65
09.06.2021,0000,964,XPD,1,76587.44
10.06.2021,0000,036,AUD,1,20.9912
10.06.2021,0000,933,BYN,1,10.8475
10.06.2021,0000,975,BGN,1,16.8862
10.06.2021,0000,410,KRW,100,2.4291
10.06.2021,0000,344,HKD,1,3.4917
10.06.2021,0000,208,DKK,1,4.4409
10.06.2021,0000,840,USD,1,27.0906
10.06.2021,0000,978,EUR,1,33.0248
10.06.2021,0000,818,EGP,1,1.7265
10.06.2021,0000,392,JPY,10,2.4759
10.06.2021,0000,985,PLN,1,7.4111
10.06.2021,0000,356,INR,10,3.7128
10.06.2021,0000,124,CAD,1,22.4232
10.06.2021,0000,191,HRK,1,4.4029
10.06.2021,0000,484,MXN,1,1.3789
10.06.2021,0000,498,MDL,1,1.5324
10.06.2021,0000,376,ILS,1,8.3505
10.06.2021,0000,554,NZD,1,19.5134
10.06.2021,0000,578,NOK,1,3.2849
10.06.2021,0000,710,ZAR,1,1.9973
10.06.2021,0000,643,RUB,10,3.7548
10.06.2021,0000,946,RON,1,6.7061
10.06.2021,0000,360,IDR,1000,1.9004
10.06.2021,0000,682,SAR,1,7.2232
10.06.2021,0000,702,SGD,1,20.4705
10.06.2021,0000,960,XDR,1,39.111
10.06.2021,0000,398,KZT,100,6.3431
10.06.2021,0000,949,TRY,1,3.1557
10.06.2021,0000,348,HUF,100,9.5108
10.06.2021,0000,826,GBP,1,38.3589
10.06.2021,0000,203,CZK,1,1.3011
10.06.2021,0000,752,SEK,1,3.2834
10.06.2021,0000,756,CHF,1,30.2604
10.06.2021,0000,156,CNY,1,4.2421
10.06.2021,0000,944,AZN,1,16.1649
10.06.2021,0000,012,DZD,10,2.0596
10.06.2021,0000,764,THB,10,8.8025
10.06.2021,0000,986,BRL,1,5.2528
10.06.2021,0000,051,AMD,100,5.276
10.06.2021,0000,784,AED,1,7.4782
10.06.2021,0000,704,VND,1000,1.1917
10.06.2021,0000,368,IQD,100,1.8813
10.06.2021,0000,364,IRR,10000,6.5399
10.06.2021,0000,981,GEL,1,8.4326
10.06.2021,0000,422,LBP,100,1.822
10.06.2021,0000,434,LYD,1,6.1684
10.06.2021,0000,458,MYR,1,6.6597
10.06.2021,0000,504,MAD,1,3.1071
10.06.2021,0000,586,PKR,10,1.782
10.06.2021,0000,941,RSD,10,2.8493
10.06.2021,0000,417,KGS,10,3.2849
10.06.2021,0000,972,TJS,1,2.4264
10.06.2021,0000,050,BDT,10,3.2391
10.06.2021,0000,788,TND,1,10.0492
10.06.2021,0000,934,TMT,1,7.8478
10.06.2021,0000,860,UZS,1000,2.5991
10.06.2021,0000,959,XAU,1,51282.23
10.06.2021,0000,961,XAG,1,750.82
10.06.2021,0000,962,XPT,1,31393.94
10.06.2021,0000,964,XPD,1,76021.64
11.06.2021,0000,036,AUD,1,20.9685
11.06.2021,0000,933,BYN,1,10.8644
11.06.2021,0000,975,BGN,1,16.8585
11.06.2021,0000,410,KRW,100,2.4298
11.06.2021,0000,344,HKD,1,3.4932
11.06.2021,0000,208,DKK,1,4.4362
11.06.2021,0000,840,USD,1,27.1068
11.06.2021,0000,978,EUR,1,32.989
11.06.2021,0000,818,EGP,1,1.7294
11.06.2021,0000,392,JPY,10,2.4742
11.06.2021,0000,985,PLN,1,7.3664
11.06.2021,0000,356,INR,10,3.7097
11.06.2021,0000,124,CAD,1,22.3792
11.06.2021,0000,191,HRK,1,4.3995
11.06.2021,0000,484,MXN,1,1.3759
11.06.2021,0000,498,MDL,1,1.5323
11.06.2021,0000,376,ILS,1,8.3598
11.06.2021,0000,554,NZD,1,19.4776
11.06.2021,0000,578,NOK,1,3.2616
11.06.2021,0000,710,ZAR,1,1.9882
11.06.2021,0000,643,RUB,10,3.7571
11.06.2021,0000,946,RON,1,6.7018
11.06.2021,0000,360,IDR,1000,1.9024
11.06.2021,0000,682,SAR,1,7.2277
11.06.2021,0000,702,SGD,1,20.4549
11.06.2021,0000,960,XDR,1,39.0921
11.06.2021,0000,398,KZT,100,6.3433
11.06.2021,0000,949,TRY,1,3.1958
11.06.2021,0000,348,HUF,100,9.5329
11.06.2021,0000,826,GBP,1,38.2436
11.06.2021,0000,203,CZK,1,1.2995
11.06.2021,0000,752,SEK,1,3.2755
11.06.2021,0000,756,CHF,1,30.2396
11.06.2021,0000,156,CNY,1,4.2398
11.06.2021,0000,944,AZN,1,16.1649
11.06.2021,0000,012,DZD,10,2.0596
11.06.2021,0000,764,THB,10,8.8025
11.06.2021,0000,986,BRL,1,5.2528
11.06.2021,0000,051,AMD,100,5.276
11.06.2021,0000,784,AED,1,7.4782
11.06.2021,0000,704,VND,1000,1.1917
11.06.2021,0000,368,IQD,100,1.8813
11.06.2021,0000,364,IRR,10000,6.5399
11.06.2021,0000,981,GEL,1,8.4326
11.06.2021,0000,422,LBP,100,1.822
11.06.2021,0000,434,LYD,1,6.1684
11.06.2021,0000,458,MYR,1,6.6597
11.06.2021,0000,504,MAD,1,3.1071
11.06.2021,0000,586,PKR,10,1.782
11.06.2021,0000,941,RSD,10,2.8493
11.06.2021,0000,417,KGS,10,3.2849
11.06.2021,0000,972,TJS,1,2.4264
11.06.2021,0000,050,BDT,10,3.2391
11.06.2021,0000,788,TND,1,10.0492
11.06.2021,0000,934,TMT,1,7.8478
11.06.2021,0000,860,UZS,1000,2.5991
11.06.2021,0000,959,XAU,1,50857.24
11.06.2021,0000,961,XAG,1,749.18
11.06.2021,0000,962,XPT,1,30864.62
11.06.2021,0000,964,XPD,1,74891.21
12.06.2021,0000,036,AUD,1,20.9685
12.06.2021,0000,933,BYN,1,10.8644
12.06.2021,0000,975,BGN,1,16.8585
12.06.2021,0000,410,KRW,100,2.4298
12.06.2021,0000,344,HKD,1,3.4932
12.06.2021,0000,208,DKK,1,4.4362
12.06.2021,0000,840,USD,1,27.1068
12.06.2021,0000,978,EUR,1,32.989
12.06.2021,0000,818,EGP,1,1.7294
12.06.2021,0000,392,JPY,10,2.4742
12.06.2021,0000,985,PLN,1,7.3664
12.06.2021,0000,356,INR,10,3.7097
12.06.2021,0000,124,CAD,1,22.3792
12.06.2021,0000,191,HRK,1,4.3995
12.06.2021,0000,484,MXN,1,1.3759
12.06.2021,0000,498,MDL,1,1.5323
12.06.2021,0000,376,ILS,1,8.3598
12.06.2021,0000,554,NZD,1,19.4776
12.06.2021,0000,578,NOK,1,3.2616
12.06.2021,0000,710,ZAR,1,1.9882
12.06.2021,0000,643,RUB,10,3.7571
12.06.2021,0000,946,RON,1,6.7018
12.06.2021,0000,360,IDR,1000,1.9024
12.06.2021,0000,682,SAR,1,7.2277
12.06.2021,0000,702,SGD,1,20.4549
12.06.2021,0000,960,XDR,1,39.0921
12.06.2021,0000,398,KZT,100,6.3433
12.06.2021,0000,949,TRY,1,3.1958
12.06.2021,0000,348,HUF,100,9.5329
12.06.2021,0000,826,GBP,1,38.2436
12.06.2021,0000,203,CZK,1,1.2995
12.06.2021,0000,752,SEK,1,3.2755
12.06.2021,0000,756,CHF,1,30.2396
12.06.2021,0000,156,CNY,1,4.2398
12.06.2021,0000,944,AZN,1,16.1649
12.06.2021,0000,012,DZD,10,2.0596
12.06.2021,0000,764,THB,10,8.8025
12.06.2021,0000,986,BRL,1,5.2528
12.06.2021,0000,051,AMD,100,5.276
12.06.2021,0000,784,AED,1,7.4782
12.06.2021,0000,704,VND,1000,1.1917
12.06.2021,0000,368,IQD,100,1.8813
12.06.2021,0000,364,IRR,10000,6.5399
12.06.2021,0000,981,GEL,1,8.4326
12.06.2021,0000,422,LBP,100,1.822
12.06.2021,0000,434,LYD,1,6.1684
12.06.2021,0000,458,MYR,1,6.6597
12.06.2021,0000,504,MAD,1,3.1071
12.06.2021,0000,586,PKR,10,1.782
12.06.2021,0000,941,RSD,10,2.8493
12.06.2021,0000,417,KGS,10,3.2849
12.06.2021,0000,972,TJS,1,2.4264
12.06.2021,0000,050,BDT,10,3.2391
12.06.2021,0000,788,TND,1,10.0492
12.06.2021,0000,934,TMT,1,7.8478
12.06.2021,0000,860,UZS,1000,2.5991
12.06.2021,0000,959,XAU,1,50857.24
12.06.2021,0000,961,XAG,1,749.18
12.06.2021,0000,962,XPT,1,30864.62
12.06.2021,0000,964,XPD,1,74891.21
13.06.2021,0000,036,AUD,1,20.9685
13.06.2021,0000,933,BYN,1,10.8644
13.06.2021,0000,975,BGN,1,16.8585
13.06.2021,0000,410,KRW,100,2.4298
13.06.2021,0000,344,HKD,1,3.4932
13.06.2021,0000,208,DKK,1,4.4362
13.06.2021,0000,840,USD,1,27.1068
13.06.2021,0000,978,EUR,1,32.989
13.06.2021,0000,818,EGP,1,1.7294
13.06.2021,0000,392,JPY,10,2.4742
13.06.2021,0000,985,PLN,1,7.3664
13.06.2021,0000,356,INR,10,3.7097
13.06.2021,0000,124,CAD,1,22.3792
13.06.2021,0000,191,HRK,1,4.3995
13.06.2021,0000,484,MXN,1,1.3759
13.06.2021,0000,498,MDL,1,1.5323
13.06.2021,0000,376,ILS,1,8.3598
13.06.2021,0000,554,NZD,1,19.4776
13.06.2021,0000,578,NOK,1,3.2616
13.06.2021,0000,710,ZAR,1,1.9882
13.06.2021,0000,643,RUB,10,3.7571
13.06.2021,0000,946,RON,1,6.7018
13.06.2021,0000,360,IDR,1000,1.9024
13.06.2021,0000,682,SAR,1,7.2277
13.06.2021,0000,702,SGD,1,20.4549
13.06.2021,0000,960,XDR,1,39.0921
13.06.2021,0000,398,KZT,100,6.3433
13.06.2021,0000,949,TRY,1,3.1958
13.06.2021,0000,348,HUF,100,9.5329
13.06.2021,0000,826,GBP,1,38.2436
13.06.2021,0000,203,CZK,1,1.2995
13.06.2021,0000,752,SEK,1,3.2755
13.06.2021,0000,756,CHF,1,30.2396
13.06.2021,0000,156,CNY,1,4.2398
13.06.2021,0000,944,AZN,1,16.1649
13.06.2021,0000,012,DZD,10,2.0596
13.06.2021,0000,764,THB,10,8.8025
13.06.2021,0000,986,BRL,1,5.2528
13.06.2021,0000,051,AMD,100,5.276
13.06.2021,0000,784,AED,1,7.4782
13.06.2021,0000,704,VND,1000,1.1917
13.06.2021,0000,368,IQD,100,1.8813
13.06.2021,0000,364,IRR,10000,6.5399
13.06.2021,0000,981,GEL,1,8.4326
13.06.2021,0000,422,LBP,100,1.822
13.06.2021,0000,434,LYD,1,6.1684
13.06.2021,0000,458,MYR,1,6.6597
13.06.2021,0000,504,MAD,1,3.1071
13.06.2021,0000,586,PKR,10,1.782
13.06.2021,0000,941,RSD,10,2.8493
13.06.2021,0000,417,KGS,10,3.2849
13.06.2021,0000,972,TJS,1,2.4264
13.06.2021,0000,050,BDT,10,3.2391
13.06.2021,0000,788,TND,1,10.0492
13.06.2021,0000,934,TMT,1,7.8478
13.06.2021,0000,860,UZS,1000,2.5991
13.06.2021,0000,959,XAU,1,50857.24
13.06.2021,0000,961,XAG,1,749.18
13.06.2021,0000,962,XPT,1,30864.62
13.06.2021,0000,964,XPD,1,74891.21
14.06.2021,0000,036,AUD,1,20.8901
14.06.2021,0000,933,BYN,1,10.9038
14.06.2021,0000,975,BGN,1,16.7703
14.06.2021,0000,410,KRW,100,2.4334
14.06.2021,0000,344,HKD,1,3.4846
14.06.2021,0000,208,DKK,1,4.4097
14.06.2021,0000,840,USD,1,27.0404
14.06.2021,0000,978,EUR,1,32.7905
14.06.2021,0000,818,EGP,1,1.7291
14.06.2021,0000,392,JPY,10,2.4674
14.06.2021,0000,985,PLN,1,7.3356
14.06.2021,0000,356,INR,10,3.7016
14.06.2021,0000,124,CAD,1,22.317
14.06.2021,0000,191,HRK,1,4.3772
14.06.2021,0000,484,MXN,1,1.372
14.06.2021,0000,498,MDL,1,1.5287
14.06.2021,0000,376,ILS,1,8.3232
14.06.2021,0000,554,NZD,1,19.3555
14.06.2021,0000,578,NOK,1,3.2503
14.06.2021,0000,710,ZAR,1,1.9883
14.06.2021,0000,643,RUB,10,3.7697
14.06.2021,0000,946,RON,1,6.6678
14.06.2021,0000,360,IDR,1000,1.9056
14.06.2021,0000,682,SAR,1,7.21
14.06.2021,0000,702,SGD,1,20.4125
14.06.2021,0000,960,XDR,1,38.9583
14.06.2021,0000,398,KZT,100,6.337
14.06.2021,0000,949,TRY,1,3.2162
14.06.2021,0000,348,HUF,100,9.4686
14.06.2021,0000,826,GBP,1,38.2554
14.06.2021,0000,203,CZK,1,1.2943
14.06.2021,0000,752,SEK,1,3.2591
14.06.2021,0000,756,CHF,1,30.137
14.06.2021,0000,156,CNY,1,4.2286
14.06.2021,0000,944,AZN,1,16.1649
14.06.2021,0000,012,DZD,10,2.0596
14.06.2021,0000,764,THB,10,8.8025
14.06.2021,0000,986,BRL,1,5.2528
14.06.2021,0000,051,AMD,100,5.276
14.06.2021,0000,784,AED,1,7.4782
14.06.2021,0000,704,VND,1000,1.1917
14.06.2021,0000,368,IQD,100,1.8813
14.06.2021,0000,364,IRR,10000,6.5399
14.06.2021,0000,981,GEL,1,8.4326
14.06.2021,0000,422,LBP,100,1.822
14.06.2021,0000,434,LYD,1,6.1684
14.06.2021,0000,458,MYR,1,6.6597
14.06.2021,0000,504,MAD,1,3.1071
14.06.2021,0000,586,PKR,10,1.782
14.06.2021,0000,941,RSD,10,2.8493
14.06.2021,0000,417,KGS,10,3.2849
14.06.2021,0000,972,TJS,1,2.4264
14.06.2021,0000,050,BDT,10,3.2391
14.06.2021,0000,788,TND,1,10.0492
14.06.2021,0000,934,TMT,1,7.8478
14.06.2021,0000,860,UZS,1000,2.5991
14.06.2021,0000,959,XAU,1,51046.33
14.06.2021,0000,961,XAG,1,759.53
14.06.2021,0000,962,XPT,1,31174.34
14.06.2021,0000,964,XPD,1,75404.05
15.06.2021,0000,036,AUD,1,20.8366
15.06.2021,0000,933,BYN,1,10.8504
15.06.2021,0000,975,BGN,1,16.7125
15.06.2021,0000,410,KRW,100,2.4173
15.06.2021,0000,344,HKD,1,3.4781
15.06.2021,0000,208,DKK,1,4.3982
15.06.2021,0000,840,USD,1,26.9957
15.06.2021,0000,978,EUR,1,32.7053
15.06.2021,0000,818,EGP,1,1.7259
15.06.2021,0000,392,JPY,10,2.4599
15.06.2021,0000,985,PLN,1,7.2458
15.06.2021,0000,356,INR,10,3.6852
15.06.2021,0000,124,CAD,1,22.1968
15.06.2021,0000,191,HRK,1,4.3668
15.06.2021,0000,484,MXN,1,1.3553
15.06.2021,0000,498,MDL,1,1.5255
15.06.2021,0000,376,ILS,1,8.3187
15.06.2021,0000,554,NZD,1,19.2871
15.06.2021,0000,578,NOK,1,3.2444
15.06.2021,0000,710,ZAR,1,1.957
15.06.2021,0000,643,RUB,10,3.7376
15.06.2021,0000,946,RON,1,6.6466
15.06.2021,0000,360,IDR,1000,1.9004
15.06.2021,0000,682,SAR,1,7.1983
15.06.2021,0000,702,SGD,1,20.348
15.06.2021,0000,960,XDR,1,38.8663
15.06.2021,0000,398,KZT,100,6.3223
15.06.2021,0000,949,TRY,1,3.2253
15.06.2021,0000,348,HUF,100,9.3204
15.06.2021,0000,826,GBP,1,38.0896
15.06.2021,0000,203,CZK,1,1.2864
15.06.2021,0000,752,SEK,1,3.2397
15.06.2021,0000,756,CHF,1,30.0303
15.06.2021,0000,156,CNY,1,4.219
15.06.2021,0000,944,AZN,1,16.1649
15.06.2021,0000,012,DZD,10,2.0596
15.06.2021,0000,764,THB,10,8.8025
15.06.2021,0000,986,BRL,1,5.2528
15.06.2021,0000,051,AMD,100,5.276
15.06.2021,0000,784,AED,1,7.4782
15.06.2021,0000,704,VND,1000,1.1917
